image_id,shape,light_azimuth_deg,light_elevation_deg,sin_azimuth,cos_azimuth
SmoothCube_v2_new_000448,SmoothCube_v2,5.4,33.1,0.09410831331851433,0.99556196460308
SmoothCube_v2_new_000449,SmoothCube_v2,191.3,35.3,-0.19594614424251772,-0.980614658546613
SmoothCube_v2_new_000450,SmoothCube_v2,13.7,62.7,0.23683814606561868,0.9715491199976461
SmoothCube_v2_new_000451,SmoothCube_v2,253.4,56.5,-0.9583225744651332,-0.2856883674049735
SmoothCube_v2_new_000452,SmoothCube_v2,330.6,32.9,-0.4909037536151403,0.8712138111201897
SmoothCube_v2_new_000453,SmoothCube_v2,221.2,49.7,-0.6586894601186801,-0.7524149088957247
SmoothCube_v2_new_000454,SmoothCube_v2,187.2,67.9,-0.12533323356430384,-0.9921147013144779
SmoothCube_v2_new_000455,SmoothCube_v2,8.8,63.0,0.15298583628403808,0.9882283814465528
SmoothCube_v2_new_000456,SmoothCube_v2,44.2,74.5,0.6971651028545646,0.7169106076504828
SmoothCube_v2_new_000457,SmoothCube_v2,81.8,38.7,0.989776230907789,0.1426289337055117
SmoothCube_v2_new_000458,SmoothCube_v2,11.7,61.8,0.20278729535651246,0.9792228106217657
SmoothCube_v2_new_000459,SmoothCube_v2,344.3,50.7,-0.2706004459758637,0.9626917464264788
SmoothCube_v2_new_000460,SmoothCube_v2,96.4,69.2,0.9937679191605964,-0.11146893220632556
SmoothCube_v2_new_000461,SmoothCube_v2,277.4,34.7,-0.9916711623830905,0.12879559657756257
SmoothCube_v2_new_000462,SmoothCube_v2,40.3,67.0,0.6467897795104596,0.7626683296956883
SmoothCube_v2_new_000463,SmoothCube_v2,121.9,49.5,0.8489716876291415,-0.528438334722347
SmoothCube_v2_new_000464,SmoothCube_v2,138.0,41.7,0.6691306063588583,-0.743144825477394
SmoothCube_v2_new_000465,SmoothCube_v2,90.4,53.3,0.9999756307053947,-0.0069812602979617226
SmoothCube_v2_new_000466,SmoothCube_v2,93.8,66.8,0.99780146829205,-0.06627390040000017
SmoothCube_v2_new_000467,SmoothCube_v2,216.5,51.3,-0.5948227867513411,-0.8038568606172175
SmoothCube_v2_new_000468,SmoothCube_v2,224.3,69.7,-0.698415285431006,-0.7156927337037358
SmoothCube_v2_new_000469,SmoothCube_v2,178.3,56.1,0.02966624408511081,-0.999559860119384
SmoothCube_v2_new_000470,SmoothCube_v2,308.2,51.7,-0.7858568931754019,0.6184083953575542
SmoothCube_v2_new_000471,SmoothCube_v2,311.9,52.5,-0.7443115462311544,0.6678325554710464
SmoothCube_v2_new_000472,SmoothCube_v2,17.6,71.9,0.3023698907504445,0.953190667792947
SmoothCube_v2_new_000473,SmoothCube_v2,257.7,47.0,-0.9770455744352636,-0.21303038627497672
SmoothCube_v2_new_000474,SmoothCube_v2,72.7,55.5,0.9547607995027975,0.2973748740777859
SmoothCube_v2_new_000475,SmoothCube_v2,96.7,59.0,0.9931706495384861,-0.11667073709933316
SmoothCube_v2_new_000476,SmoothCube_v2,285.1,32.1,-0.965472630879225,0.2605045086426486
SmoothCube_v2_new_000477,SmoothCube_v2,322.1,69.2,-0.6142852000989432,0.7890840848346907
SmoothCube_v2_new_000478,SmoothCube_v2,112.7,38.3,0.9225380894562464,-0.3859060423243186
SmoothCube_v2_new_000479,SmoothCube_v2,149.2,68.0,0.5120428648705719,-0.8589598969306642
SmoothCube_v2_new_000480,SmoothCube_v2,176.0,32.5,0.06975647374412552,-0.9975640502598242
SmoothCube_v2_new_000481,SmoothCube_v2,223.5,64.9,-0.6883545756937541,-0.7253743710122875
SmoothCube_v2_new_000482,SmoothCube_v2,91.6,55.1,0.9996101150403544,-0.027921638723568856
SmoothCube_v2_new_000483,SmoothCube_v2,153.1,56.0,0.4524347093117829,-0.891797529605214
SmoothCube_v2_new_000484,SmoothCube_v2,237.7,51.3,-0.8452618332218558,-0.5343523493898269
SmoothCube_v2_new_000485,SmoothCube_v2,161.1,63.8,0.32391741819814945,-0.9460853588275453
SmoothCube_v2_new_000486,SmoothCube_v2,1.7,59.7,0.029666244085110757,0.999559860119384
SmoothCube_v2_new_000487,SmoothCube_v2,289.5,41.9,-0.9426414910921784,0.3338068592337709
SmoothCube_v2_new_000488,SmoothCube_v2,345.1,68.8,-0.2571327931546962,0.9663760793213293
SmoothCube_v2_new_000489,SmoothCube_v2,290.7,71.6,-0.9354440308298675,0.3534748437792567
SmoothCube_v2_new_000490,SmoothCube_v2,236.2,35.7,-0.8309844692743283,-0.5562956155003047
SmoothCube_v2_new_000491,SmoothCube_v2,70.0,73.4,0.9396926207859083,0.3420201433256688
SmoothCube_v2_new_000492,SmoothCube_v2,59.2,37.5,0.8589598969306644,0.5120428648705715
SmoothCube_v2_new_000493,SmoothCube_v2,347.4,43.0,-0.2181432413965433,0.9759167619387472
SmoothCube_v2_new_000494,SmoothCube_v2,99.8,44.2,0.9854078984834901,-0.1702094991660325
SmoothCube_v2_new_000495,SmoothCube_v2,140.4,41.3,0.6374239897486895,-0.7705132427757894
SmoothCube_v2_new_000496,SmoothCube_v2,101.6,54.9,0.9795752495993441,-0.20107792114596446
SmoothCube_v2_new_000497,SmoothCube_v2,20.5,61.8,0.35020738125946743,0.9366721892483976
SmoothCube_v2_new_000498,SmoothCube_v2,111.5,74.6,0.9304175679820246,-0.3665012267242972
SmoothCube_v2_new_000499,SmoothCube_v2,197.7,45.7,-0.30403306092549004,-0.9526614812535864
SmoothCube_v2_new_000500,SmoothCube_v2,157.2,72.1,0.38751558645210316,-0.9218631515885004
SmoothCube_v2_new_000501,SmoothCube_v2,207.2,54.0,-0.45709792705869384,-0.8894163732912976
SmoothCube_v2_new_000502,SmoothCube_v2,88.7,41.7,0.9997426093226983,0.02268733357278134
SmoothCube_v2_new_000503,SmoothCube_v2,172.6,61.6,0.12879559657756287,-0.9916711623830904
SmoothCube_v2_new_000504,SmoothCube_v2,77.9,42.8,0.9777832367586061,0.20961856290382183
SmoothCube_v2_new_000505,SmoothCube_v2,270.4,43.0,-0.9999756307053947,0.006981260297960934
SmoothCube_v2_new_000506,SmoothCube_v2,216.6,53.5,-0.5962248749656155,-0.8028174751911148
SmoothCube_v2_new_000507,SmoothCube_v2,319.7,44.8,-0.6467897795104596,0.7626683296956883
SmoothCube_v2_new_000508,SmoothCube_v2,253.0,68.1,-0.9563047559630353,-0.2923717047227371
SmoothCube_v2_new_000509,SmoothCube_v2,293.5,45.1,-0.917060074385124,0.39874906892524625
SmoothCube_v2_new_000510,SmoothCube_v2,198.3,42.0,-0.31399245596740494,-0.9494254776419039
SmoothCube_v2_new_000511,SmoothCube_v2,166.0,47.4,0.24192189559966773,-0.9702957262759965
SmoothCube_v2_new_000512,SmoothCube_v2,119.1,34.9,0.8737722230354653,-0.4863353804234904
SmoothCube_v2_new_000513,SmoothCube_v2,163.2,63.8,0.2890317969444717,-0.9573194975320672
SmoothCube_v2_new_000514,SmoothCube_v2,332.1,58.3,-0.4679298142605735,0.8837656300886934
SmoothCube_v2_new_000515,SmoothCube_v2,356.7,46.3,-0.0575640269595675,0.9983418166140283
SmoothCube_v2_new_000516,SmoothCube_v2,248.0,38.5,-0.9271838545667873,-0.3746065934159123
SmoothCube_v2_new_000517,SmoothCube_v2,16.2,55.5,0.2789911060392293,0.9602936856769431
SmoothCube_v2_new_000518,SmoothCube_v2,75.8,30.7,0.9694453498951389,0.24530738587880274
SmoothCube_v2_new_000519,SmoothCube_v2,229.4,55.1,-0.759271307334881,-0.6507742172658506
SmoothCube_v2_new_000520,SmoothCube_v2,193.8,47.7,-0.23853345757858088,-0.9711342799096361
SmoothCube_v2_new_000521,SmoothCube_v2,328.2,53.5,-0.5269557954966778,0.8498926929868638
SmoothCube_v2_new_000522,SmoothCube_v2,48.0,67.0,0.7431448254773942,0.6691306063588582
SmoothCube_v2_new_000523,SmoothCube_v2,332.0,48.8,-0.4694715627858908,0.8829475928589269
SmoothCube_v2_new_000524,SmoothCube_v2,14.8,56.0,0.25544575793579055,0.9668233886044594
SmoothCube_v2_new_000525,SmoothCube_v2,99.8,41.9,0.9854078984834901,-0.1702094991660325
SmoothCube_v2_new_000526,SmoothCube_v2,113.0,42.1,0.9205048534524403,-0.39073112848927377
SmoothCube_v2_new_000527,SmoothCube_v2,175.1,62.0,0.0854169231373676,-0.9963452961909064
SmoothCube_v2_new_000528,SmoothCube_v2,295.6,58.7,-0.9018325264051136,0.4320857488019827
SmoothCube_v2_new_000529,SmoothCube_v2,282.6,34.6,-0.9759167619387473,0.2181432413965429
SmoothCube_v2_new_000530,SmoothCube_v2,199.0,43.0,-0.32556815445715676,-0.9455185755993167
SmoothCube_v2_new_000531,SmoothCube_v2,223.4,48.8,-0.6870875108044232,-0.7265746709709757
SmoothCube_v2_new_000532,SmoothCube_v2,179.0,46.5,0.01745240643728344,-0.9998476951563913
SmoothCube_v2_new_000533,SmoothCube_v2,147.1,49.3,0.543174449950671,-0.8396198645344131
SmoothCube_v2_new_000534,SmoothCube_v2,160.3,46.8,0.33709525842308213,-0.941470544812038
SmoothCube_v2_new_000535,SmoothCube_v2,127.6,49.1,0.7922896433551907,-0.6101451639012676
SmoothCube_v2_new_000536,SmoothCube_v2,16.9,39.0,0.29070219359825245,0.9568135840576074
SmoothCube_v2_new_000537,SmoothCube_v2,16.9,73.5,0.29070219359825245,0.9568135840576074
SmoothCube_v2_new_000538,SmoothCube_v2,84.9,66.4,0.9960410654107696,0.08889429686644137
SmoothCube_v2_new_000539,SmoothCube_v2,271.9,62.0,-0.9994502159417572,0.03315517838852581
SmoothCube_v2_new_000540,SmoothCube_v2,323.8,41.9,-0.5906056676199254,0.8069603121438019
SmoothCube_v2_new_000541,SmoothCube_v2,241.3,60.0,-0.8771461637055887,-0.480223497443189
SmoothCube_v2_new_000542,SmoothCube_v2,65.9,57.3,0.9128341772330428,0.40833046038138476
SmoothCube_v2_new_000543,SmoothCube_v2,302.1,40.5,-0.8471219213821369,0.5313985795180832
SmoothCube_v2_new_000544,SmoothCube_v2,344.0,32.5,-0.27563735581699894,0.9612616959383189
SmoothCube_v2_new_000545,SmoothCube_v2,56.2,37.9,0.8309844692743283,0.5562956155003048
SmoothCube_v2_new_000546,SmoothCube_v2,325.2,56.0,-0.5707135676844323,0.8211492091337037
SmoothCube_v2_new_000547,SmoothCube_v2,157.5,33.7,0.3826834323650899,-0.9238795325112867
SmoothCube_v2_new_000548,SmoothCube_v2,199.7,71.5,-0.3370952584230819,-0.941470544812038
SmoothCube_v2_new_000549,SmoothCube_v2,354.2,33.3,-0.10105629718294651,0.9948807088287882
SmoothCube_v2_new_000550,SmoothCube_v2,100.0,73.5,0.984807753012208,-0.1736481776669303
SmoothCube_v2_new_000551,SmoothCube_v2,155.5,64.5,0.4146932426562392,-0.9099612708765431
SmoothCube_v2_new_000552,SmoothCube_v2,61.0,38.7,0.8746197071393957,0.4848096202463371
SmoothCube_v2_new_000553,SmoothCube_v2,163.6,42.9,0.28234145684287654,-0.9593139745400575
SmoothCube_v2_new_000554,SmoothCube_v2,128.9,64.5,0.7782431485260211,-0.6279630576493378
SmoothCube_v2_new_000555,SmoothCube_v2,79.8,63.7,0.9841956079692419,0.17708474031958338
SmoothCube_v2_new_000556,SmoothCube_v2,294.4,37.0,-0.9106836608061771,0.4131044298245417
SmoothCube_v2_new_000557,SmoothCube_v2,52.9,46.9,0.7975839288252284,0.6032079877452825
SmoothCube_v2_new_000558,SmoothCube_v2,76.9,33.7,0.9739759672790517,0.22665130743685488
SmoothCube_v2_new_000559,SmoothCube_v2,199.5,69.9,-0.33380685923377096,-0.9426414910921784
SmoothCube_v2_new_000560,SmoothCube_v2,349.0,56.1,-0.19080899537654467,0.981627183447664
SmoothCube_v2_new_000561,SmoothCube_v2,55.9,30.4,0.8280603346224944,0.5606389945632417
SmoothCube_v2_new_000562,SmoothCube_v2,113.5,30.5,0.917060074385124,-0.39874906892524614
SmoothCube_v2_new_000563,SmoothCube_v2,149.4,56.5,0.5090414157503711,-0.8607420270039438
SmoothCube_v2_new_000564,SmoothCube_v2,217.6,40.3,-0.6101451639012675,-0.7922896433551908
SmoothCube_v2_new_000565,SmoothCube_v2,43.7,33.1,0.6908824110768584,0.7229671459095681
SmoothCube_v2_new_000566,SmoothCube_v2,73.9,73.0,0.9607791541575942,0.2773146533023777
SmoothCube_v2_new_000567,SmoothCube_v2,308.5,64.3,-0.782608156852414,0.6225146366376193
SmoothCube_v2_new_000568,SmoothCube_v2,1.2,67.3,0.020942419883356957,0.9997806834748455
SmoothCube_v2_new_000569,SmoothCube_v2,99.8,54.1,0.9854078984834901,-0.1702094991660325
SmoothCube_v2_new_000570,SmoothCube_v2,217.8,44.2,-0.6129070536529766,-0.7901550123756903
SmoothCube_v2_new_000571,SmoothCube_v2,228.9,46.3,-0.7535633923016379,-0.6573752457940957
SmoothCube_v2_new_000572,SmoothCube_v2,225.8,52.9,-0.716910607650483,-0.6971651028545643
SmoothCube_v2_new_000573,SmoothCube_v2,346.2,71.2,-0.23853345757858122,0.971134279909636
SmoothCube_v2_new_000574,SmoothCube_v2,8.7,34.1,0.1512608202472192,0.9884938868086836
SmoothCube_v2_new_000575,SmoothCube_v2,290.7,74.0,-0.9354440308298675,0.3534748437792567
SmoothCube_v2_new_000576,SmoothCube_v2,156.8,67.7,0.39394190959095093,-0.9191353392552345
SmoothCube_v2_new_000577,SmoothCube_v2,337.3,56.7,-0.38590604232431824,0.9225380894562465
SmoothCube_v2_new_000578,SmoothCube_v2,8.2,35.9,0.14262893370551163,0.989776230907789
SmoothCube_v2_new_000579,SmoothCube_v2,153.4,59.3,0.4477590878387698,-0.8941542368393681
SmoothCube_v2_new_000580,SmoothCube_v2,348.4,60.4,-0.20107792114596473,0.9795752495993441
SmoothCube_v2_new_000581,SmoothCube_v2,21.6,62.1,0.368124552684678,0.9297764858882513
SmoothCube_v2_new_000582,SmoothCube_v2,37.0,34.9,0.6018150231520483,0.7986355100472928
SmoothCube_v2_new_000583,SmoothCube_v2,23.5,35.3,0.3987490689252462,0.917060074385124
SmoothCube_v2_new_000584,SmoothCube_v2,102.0,56.8,0.9781476007338057,-0.20791169081775934
SmoothCube_v2_new_000585,SmoothCube_v2,96.5,39.2,0.9935718556765875,-0.11320321376790671
SmoothCube_v2_new_000586,SmoothCube_v2,245.6,68.6,-0.910683660806177,-0.41310442982454204
SmoothCube_v2_new_000587,SmoothCube_v2,311.6,33.7,-0.747798090498532,0.6639262126522415
SmoothCube_v2_new_000588,SmoothCube_v2,127.4,34.3,0.794414620535418,-0.6073758397232868
SmoothCube_v2_new_000589,SmoothCube_v2,276.6,73.3,-0.9933727656003963,0.11493715049286725
SmoothCube_v2_new_000590,SmoothCube_v2,276.0,34.5,-0.9945218953682734,0.10452846326765299
SmoothCube_v2_new_000591,SmoothCube_v2,93.0,51.7,0.9986295347545738,-0.05233595624294384
SmoothCube_v2_new_000592,SmoothCube_v2,358.3,40.2,-0.02966624408511093,0.999559860119384
SmoothCube_v2_new_000593,SmoothCube_v2,144.5,43.4,0.5807029557109399,-0.8141155183563191
SmoothCube_v2_new_000594,SmoothCube_v2,211.3,71.2,-0.5195191118795094,-0.8544588301328073
SmoothCube_v2_new_000595,SmoothCube_v2,138.7,37.7,0.6600016679609368,-0.7512641335035111
SmoothCube_v2_new_000596,SmoothCube_v2,198.7,51.1,-0.32061299058567583,-0.947210277746029
SmoothCube_v2_new_000597,SmoothCube_v2,300.8,74.5,-0.8589598969306643,0.5120428648705716
SmoothCube_v2_new_000598,SmoothCube_v2,313.4,39.7,-0.726574670970976,0.6870875108044229
SmoothCube_v2_new_000599,SmoothCube_v2,167.7,66.2,0.21303038627497667,-0.9770455744352636
SmoothCube_v2_new_000600,SmoothCube_v2,343.7,55.9,-0.2806667089207881,0.9598052919751868
SmoothCube_v2_new_000601,SmoothCube_v2,247.6,50.7,-0.9245460336123132,-0.38107037635027396
SmoothCube_v2_new_000602,SmoothCube_v2,239.8,56.8,-0.8642748019537045,-0.5030199466302353
SmoothCube_v2_new_000603,SmoothCube_v2,258.8,46.4,-0.9809551553491916,-0.19423435121997154
SmoothCube_v2_new_000604,SmoothCube_v2,301.5,70.4,-0.8526401643540921,0.522498564715949
SmoothCube_v2_new_000605,SmoothCube_v2,225.8,49.5,-0.716910607650483,-0.6971651028545643
SmoothCube_v2_new_000606,SmoothCube_v2,89.8,53.5,0.9999939076577904,0.0034906514152237985
SmoothCube_v2_new_000607,SmoothCube_v2,201.6,68.9,-0.3681245526846779,-0.9297764858882515
SmoothCube_v2_new_000608,SmoothCube_v2,18.1,71.0,0.31067642963073183,0.9505157316277837
SmoothCube_v2_new_000609,SmoothCube_v2,326.2,67.7,-0.5562956155003047,0.8309844692743283
SmoothCube_v2_new_000610,SmoothCube_v2,298.5,63.3,-0.8788171126619654,0.47715876025960835
SmoothCube_v2_new_000611,SmoothCube_v2,293.2,54.2,-0.9191353392552346,0.39394190959095066
SmoothCube_v2_new_000612,SmoothCube_v2,151.8,43.1,0.47255076486905373,-0.8813034520649924
SmoothCube_v2_new_000613,SmoothCube_v2,206.3,38.7,-0.44307119082417984,-0.8964864303834404
SmoothCube_v2_new_000614,SmoothCube_v2,181.5,67.6,-0.026176948307873177,-0.9996573249755573
SmoothCube_v2_new_000615,SmoothCube_v2,22.5,68.9,0.3826834323650898,0.9238795325112867
SmoothCube_v2_new_000616,SmoothCube_v2,234.8,46.2,-0.8171448983351284,-0.5764323161697934
SmoothCube_v2_new_000617,SmoothCube_v2,260.5,56.9,-0.9862856015372314,-0.1650476058606773
SmoothCube_v2_new_000618,SmoothCube_v2,220.8,63.4,-0.6534206039901054,-0.7569950556517564
SmoothCube_v2_new_000619,SmoothCube_v2,82.1,72.2,0.9905094632383088,0.13744454603714681
SmoothCube_v2_new_000620,SmoothCube_v2,229.0,54.2,-0.754709580222772,-0.6560590289905073
SmoothCube_v2_new_000621,SmoothCube_v2,350.5,39.9,-0.16504760586067735,0.9862856015372314
SmoothCube_v2_new_000622,SmoothCube_v2,302.3,64.3,-0.845261833221856,0.5343523493898266
SmoothCube_v2_new_000623,SmoothCube_v2,256.6,50.8,-0.9727758782093966,-0.23174790349415716
SmoothCube_v2_new_000624,SmoothCube_v2,108.4,58.2,0.9488760116444965,-0.3156490369471026
SmoothCube_v2_new_000625,SmoothCube_v2,302.5,48.6,-0.8433914458128857,0.5372996083468239
SmoothCube_v2_new_000626,SmoothCube_v2,331.2,33.2,-0.4817536741017153,0.8763066800438636
SmoothCube_v2_new_000627,SmoothCube_v2,228.6,30.1,-0.7501110696304595,-0.6613118653236519
SmoothCube_v2_new_000628,SmoothCube_v2,26.7,46.3,0.4493189986158966,0.8933713883278376
SmoothCube_v2_new_000629,SmoothCube_v2,109.4,59.2,0.943222657947601,-0.3321611318837033
SmoothCube_v2_new_000630,SmoothCube_v2,177.1,73.0,0.050592940076713395,-0.9987193571841861
SmoothCube_v2_new_000631,SmoothCube_v2,231.0,46.3,-0.7771459614569706,-0.6293203910498378
SmoothCube_v2_new_000632,SmoothCube_v2,249.6,37.9,-0.9372819894918915,-0.34857204732181546
SmoothCube_v2_new_000633,SmoothCube_v2,245.9,69.7,-0.9128341772330429,-0.4083304603813847
SmoothCube_v2_new_000634,SmoothCube_v2,342.5,68.7,-0.300705799504273,0.9537169507482269
SmoothCube_v2_new_000635,SmoothCube_v2,125.2,51.7,0.8171448983351286,-0.5764323161697932
SmoothCube_v2_new_000636,SmoothCube_v2,37.3,46.2,0.605988400265711,0.7954734808548959
SmoothCube_v2_new_000637,SmoothCube_v2,305.7,37.0,-0.8120835268918062,0.5835412113561176
SmoothCube_v2_new_000638,SmoothCube_v2,151.8,73.0,0.47255076486905373,-0.8813034520649924
SmoothCube_v2_new_000639,SmoothCube_v2,27.5,59.0,0.4617486132350339,0.8870108331782217
SmoothCube_v2_new_000640,SmoothCube_v2,224.5,46.7,-0.7009092642998509,-0.7132504491541816
SmoothCube_v2_new_000641,SmoothCube_v2,246.4,52.5,-0.9163627295622395,-0.40034903255689525
SmoothCube_v2_new_000642,SmoothCube_v2,238.2,42.6,-0.8498926929868638,-0.5269557954966778
SmoothCube_v2_new_000643,SmoothCube_v2,347.5,51.3,-0.21643961393810288,0.9762960071199334
SmoothCube_v2_new_000644,SmoothCube_v2,336.7,50.0,-0.39554550256296556,0.9184463813430869
SmoothCube_v2_new_000645,SmoothCube_v2,319.0,48.2,-0.6560590289905074,0.7547095802227719
SmoothCube_v2_new_000646,SmoothCube_v2,19.0,44.3,0.3255681544571567,0.9455185755993168
SmoothCube_v2_new_000647,SmoothCube_v2,183.8,53.2,-0.06627390040000034,-0.99780146829205
SmoothCube_v2_new_000648,SmoothCube_v2,35.8,72.8,0.5849576749872154,0.8110638189893267
SmoothCube_v2_new_000649,SmoothCube_v2,0.9,48.2,0.015707317311820675,0.9998766324816606
SmoothCube_v2_new_000650,SmoothCube_v2,291.6,48.4,-0.9297764858882512,0.36812455268467825
SmoothCube_v2_new_000651,SmoothCube_v2,218.9,53.2,-0.6279630576493381,-0.7782431485260208
SmoothCube_v2_new_000652,SmoothCube_v2,300.8,44.0,-0.8589598969306643,0.5120428648705716
SmoothCube_v2_new_000653,SmoothCube_v2,92.5,46.1,0.9990482215818578,-0.04361938736533589
SmoothCube_v2_new_000654,SmoothCube_v2,263.3,69.4,-0.993170649538486,-0.11667073709933318
SmoothCube_v2_new_000655,SmoothCube_v2,185.0,63.3,-0.08715574274765794,-0.9961946980917455
SmoothCube_v2_new_000656,SmoothCube_v2,51.7,67.7,0.7847763705330829,0.6197790317951402
SmoothCube_v2_new_000657,SmoothCube_v2,170.3,65.7,0.1684893795650024,-0.9857034690888536
SmoothCube_v2_new_000658,SmoothCube_v2,298.0,48.8,-0.8829475928589271,0.4694715627858904
SmoothCube_v2_new_000659,SmoothCube_v2,20.0,35.3,0.3420201433256687,0.9396926207859084
SmoothCube_v2_new_000660,SmoothCube_v2,222.4,40.0,-0.6743023875837234,-0.7384553406258838
SmoothCube_v2_new_000661,SmoothCube_v2,56.6,60.7,0.8348478632634065,0.5504807400849956
SmoothCube_v2_new_000662,SmoothCube_v2,180.0,70.6,1.2246467991473532e-16,-1.0
SmoothCube_v2_new_000663,SmoothCube_v2,64.5,61.6,0.9025852843498605,0.43051109680829525
SmoothCube_v2_new_000664,SmoothCube_v2,8.5,47.2,0.14780941112961063,0.9890158633619168
SmoothCube_v2_new_000665,SmoothCube_v2,152.3,37.1,0.46484204572461946,-0.8853936257544159
SmoothCube_v2_new_000666,SmoothCube_v2,119.9,34.6,0.8668967489356029,-0.4984877397538302
SmoothCube_v2_new_000667,SmoothCube_v2,196.5,47.7,-0.28401534470392276,-0.958819734868193
SmoothCube_v2_new_000668,SmoothCube_v2,233.6,64.6,-0.8048937973559143,-0.5934188866037012
SmoothCube_v2_new_000669,SmoothCube_v2,221.3,45.0,-0.660001667960937,-0.751264133503511
SmoothCube_v2_new_000670,SmoothCube_v2,27.0,43.1,0.45399049973954675,0.8910065241883679
SmoothCube_v2_new_000671,SmoothCube_v2,228.5,46.0,-0.7489557207890022,-0.6626200482157375
SmoothCube_v2_new_000672,SmoothCube_v2,308.9,48.8,-0.7782431485260214,0.6279630576493374
SmoothCube_v2_new_000673,SmoothCube_v2,40.7,67.7,0.6520984038303922,0.7581343361976521
SmoothCube_v2_new_000674,SmoothCube_v2,354.6,51.8,-0.09410831331851403,0.99556196460308
SmoothCube_v2_new_000675,SmoothCube_v2,335.9,73.1,-0.40833046038138554,0.9128341772330425
SmoothCube_v2_new_000676,SmoothCube_v2,53.7,55.4,0.8059282822485159,0.5920131787992194
SmoothCube_v2_new_000677,SmoothCube_v2,45.3,33.3,0.7107994738729925,0.7033947028105039
SmoothCube_v2_new_000678,SmoothCube_v2,122.2,38.2,0.846193166127564,-0.5328762760707301
SmoothCube_v2_new_000679,SmoothCube_v2,292.4,72.2,-0.9245460336123134,0.38107037635027363
SmoothCube_v2_new_000680,SmoothCube_v2,192.5,52.0,-0.21643961393810293,-0.9762960071199334
SmoothCube_v2_new_000681,SmoothCube_v2,128.1,35.6,0.7869350219613374,-0.6170358751407485
SmoothCube_v2_new_000682,SmoothCube_v2,229.5,74.9,-0.7604059656000312,-0.6494480483301834
SmoothCube_v2_new_000683,SmoothCube_v2,178.8,58.5,0.020942419883356666,-0.9997806834748455
SmoothCube_v2_new_000684,SmoothCube_v2,13.8,38.2,0.23853345757858088,0.9711342799096361
SmoothCube_v2_new_000685,SmoothCube_v2,271.8,67.4,-0.9995065603657315,0.03141075907812882
SmoothCube_v2_new_000686,SmoothCube_v2,147.5,60.1,0.5372996083468238,-0.8433914458128857
SmoothCube_v2_new_000687,SmoothCube_v2,359.9,42.1,-0.0017453283658984452,0.9999984769132877
SmoothCube_v2_new_000688,SmoothCube_v2,338.6,47.7,-0.3648767843376198,0.9310558158625283
SmoothCube_v2_new_000689,SmoothCube_v2,168.1,73.3,0.2062041853966297,-0.9785089851017784
SmoothCube_v2_new_000690,SmoothCube_v2,65.9,69.9,0.9128341772330428,0.40833046038138476
SmoothCube_v2_new_000691,SmoothCube_v2,332.5,50.7,-0.46174861323503363,0.8870108331782218
SmoothCube_v2_new_000692,SmoothCube_v2,181.4,40.6,-0.024432178152653285,-0.9997014897811831
SmoothCube_v2_new_000693,SmoothCube_v2,93.8,37.6,0.99780146829205,-0.06627390040000017
SmoothCube_v2_new_000694,SmoothCube_v2,187.6,64.4,-0.1322563902571225,-0.9912155402515417
SmoothCube_v2_new_000695,SmoothCube_v2,65.1,50.6,0.9070440142914649,0.42103581336749113
SmoothCube_v2_new_000696,SmoothCube_v2,264.1,64.0,-0.9947028171171742,-0.1027925367872468
SmoothCube_v2_new_000697,SmoothCube_v2,114.7,66.8,0.9085081775267217,-0.41786707380107696
SmoothCube_v2_new_000698,SmoothCube_v2,312.6,59.4,-0.7360970871197339,0.6768759696826612
SmoothCube_v2_new_000699,SmoothCube_v2,167.5,69.2,0.21643961393810274,-0.9762960071199334
SmoothCube_v2_new_000700,SmoothCube_v2,82.4,49.8,0.9912155402515417,0.13225639025712246
SmoothCube_v2_new_000701,SmoothCube_v2,323.0,36.8,-0.6018150231520483,0.7986355100472928
SmoothCube_v2_new_000702,SmoothCube_v2,307.3,31.1,-0.7954734808548958,0.6059884002657111
SmoothCube_v2_new_000703,SmoothCube_v2,123.1,49.7,0.8377187166204388,-0.546101961014429
SmoothCube_v2_new_000704,SmoothCube_v2,277.1,50.9,-0.9923319378854887,0.12360147674049281
SmoothCube_v2_new_000705,SmoothCube_v2,114.9,50.9,0.907044014291465,-0.421035813367491
SmoothCube_v2_new_000706,SmoothCube_v2,54.9,58.7,0.8181497174250234,0.5750052520432786
SmoothCube_v2_new_000707,SmoothCube_v2,251.4,56.7,-0.9477684100095856,-0.31895930929807037
SmoothCube_v2_new_000708,SmoothCube_v2,66.4,67.4,0.9163627295622396,0.4003490325568949
SmoothCube_v2_new_000709,SmoothCube_v2,213.6,35.8,-0.5533915492433439,-0.8329212407100997
SmoothCube_v2_new_000710,SmoothCube_v2,55.1,41.1,0.8201518758737721,0.5721458734455163
SmoothCube_v2_new_000711,SmoothCube_v2,43.6,35.4,0.6896195437356698,0.7241718614374675
SmoothCube_v2_new_000712,SmoothCube_v2,13.4,42.9,0.23174790349415733,0.9727758782093966
SmoothCube_v2_new_000713,SmoothCube_v2,191.0,72.4,-0.19080899537654472,-0.981627183447664
SmoothCube_v2_new_000714,SmoothCube_v2,337.1,50.7,-0.3891239501402057,0.9211854055657215
SmoothCube_v2_new_000715,SmoothCube_v2,258.7,68.5,-0.980614658546613,-0.19594614424251802
SmoothCube_v2_new_000716,SmoothCube_v2,327.0,41.1,-0.544639035015027,0.838670567945424
